76561198066438612|Pussy|8000|[["KA_Mx4_Black","","","",["KA_Mx4_30Rnd_9x19_FMJ_Mag",30],[],""],["CUP_launch_RPG7V","","","CUP_optic_PGO7V3",["CUP_OG7_M",1],[],""],["KA_P226_Black","","","",["KA_P226_15Rnd_9x19_FMJ_Mag",15],[],""],["VSM_AOR1_Crye_grey_shirt_Camo",[["ACE_EarPlugs",1],["ACE_bloodIV_500",2],["ACE_tourniquet",2],["ACE_fieldDressing",10],["ACE_packingBandage",5],["ACE_morphine",5],["ACE_elasticBandage",10],["ACE_epinephrine",5],["ACE_quikclot",5]]],["VSM_CarrierRig_Operator_AOR1",[["KA_P226_15Rnd_9x19_FMJ_Mag",3,15],["rhs_mag_m67",3,1],["SmokeShell",2,1]]],["VSM_AOR1_Backpack_Kitbag",[["CUP_PG7V_M",3,1]]],"VSM_Mich2000_AOR1","VSM_Balaclava_tan_Goggles",["Binocular","","","",[],[],""],["ItemMap","ItemGPS","","ItemCompass","tf_microdagr","TRYK_Shemagh_EAR_NV"]]
76561198140185053|Medic|9000|[["arifle_AK12_F","","","",["30Rnd_762x39_Mag_F",30],[],""],[],[],["U_B_CombatUniform_mcam",[]],[],[],"","",[],["","","","","tf_microdagr",""]]
76561198101282046|Medic|7000|[["rhs_weap_aks74n_gp25_npz","rhs_acc_dtk1983","","rhsusf_acc_eotech_552",["rhs_30Rnd_545x39_7N6M_AK",30],[],""],["rhs_weap_rpg7","","","rhs_acc_pgo7v",["rhs_rpg7_PG7V_mag",1],[],""],["rhsusf_weap_m1911a1","","","",["rhsusf_mag_7x45acp_MHP",7],[],""],["TRYK_U_B_TANTAN_CombatUniform",[["ACE_EarPlugs",1],["rhs_mag_m67",2,1],["rhs_mag_an_m8hc",2,1]]],["VSM_RAV_operator_OGA",[["ACE_CableTie",1],["rhs_VOG25P",10,1],["rhs_GDM40",2,1],["rhs_30Rnd_545x39_7N22_plum_AK",15,30]]],["B_Kitbag_cbr",[["ACE_fieldDressing",10],["ACE_packingBandage",10],["ACE_quikclot",5],["ACE_morphine",5],["ACE_tourniquet",4],["ACE_elasticBandage",10],["ACE_epinephrine",5],["ACE_bloodIV",1],["rhs_mag_an_m8hc",2,1],["rhs_rpg7_PG7V_mag",6,1]]],"rhs_fieldcap_khk","rhsusf_shemagh_tan",["Binocular","","","",[],[],""],["ItemMap","ItemGPS","","ItemCompass","tf_microdagr",""]]
